id,order_date,ship_mode,customer_id,sales
112697,12/18/2016,Second,AH-10195,1410.066
112739,9/2/2016,Second,RD-19810,168.168
112830,6/6/2016,Standard,LP-17095,548.96
112893,9/9/2016,Second,AT-10735,55.36
112942,2/13/2016,Standard,RD-19810,146.82
113061,4/22/2016,Standard,EL-13735,86.62
113082,9/12/2016,Standard,MC-17590,40.48
113096,9/2/2016,First,SZ-20035,46.53
113117,8/16/2016,Standard,JP-15520,32.4
113138,11/19/2016,Standard,NP-18685,34.992
113236,5/26/2016,Second,CP-12085,232.624
113243,6/10/2016,Standard,OT-18730,1388.78
113292,3/18/2016,Second,DB-13060,871.8
113341,11/25/2016,Standard,MH-17455,194.352
113390,10/11/2016,Standard,EP-13915,33.064
113425,11/21/2016,Same Day,JK-16120,113.568
113516,9/8/2016,Second,VM-21685,100.16
113551,8/18/2016,First,NF-18385,85.908
113600,12/15/2016,Second,SH-20395,2.214
113607,10/14/2016,Standard,PW-19030,1203.89
113621,12/1/2016,Standard,JE-15745,352.47
113656,1/23/2016,Standard,CB-12415,59.99
113726,11/24/2016,Standard,SC-20680,82.26
113733,12/8/2016,Standard,LH-16900,334.256
113747,5/28/2016,Standard,VD-21670,185.88
113803,3/24/2016,First,VG-21805,22.48
113817,11/7/2016,Standard,MJ-17740,27.68
113831,5/30/2016,Standard,AH-10690,4317.3
113845,11/20/2016,Standard,FA-14230,574.056
113978,9/25/2016,Standard,TS-21505,642.016
114104,11/20/2016,Standard,NP-18670,959.55
114209,5/21/2016,Standard,AS-10285,84.62
114307,7/22/2016,Standard,MF-17665,122.34
114405,4/7/2016,Standard,AS-10240,70.272
114482,11/21/2016,Second,DM-13345,445.4
114489,12/5/2016,Standard,JE-16165,2657.81
114538,12/26/2016,First,RC-19825,11.328
114601,8/26/2016,Standard,AA-10480,1157.98
114713,7/7/2016,Standard,SC-20695,45.584
114727,7/18/2016,Standard,LS-16945,2331.84
114748,10/9/2016,Standard,MZ-17335,170.976
114860,12/22/2016,Standard,DN-13690,884.68
114867,12/23/2016,Standard,FM-14290,1507.938
114895,11/21/2016,Standard,MV-18190,12.96
114944,1/30/2016,Standard,HE-14800,156.512
114951,6/26/2016,Standard,DN-13690,22.14
114972,11/3/2016,First,PF-19225,1489.724
115224,12/8/2016,Second,DB-13615,386.43
115378,11/18/2016,Second,AJ-10945,301.96
115476,3/17/2016,Same Day,VM-21835,162.52
115483,7/14/2016,Second,JS-15880,219.84
115504,3/12/2016,Standard,MC-18130,12.96
115525,7/25/2016,Standard,RR-19525,243.88
115574,12/23/2016,First,BP-11185,141.372
115588,11/10/2016,Second,AF-10885,53.696
115756,9/5/2016,Second,PK-19075,634.46
115917,5/20/2016,Standard,RB-19465,1064.624
116232,9/22/2016,Standard,AC-10450,24.066
116337,11/7/2016,Standard,MC-17845,358.548
116344,7/29/2016,Standard,JO-15145,84.784
116379,11/7/2016,Standard,LD-17005,57.584
116526,9/1/2016,Standard,JA-15970,477.5
116540,9/2/2016,Same Day,SS-20590,10.07
116547,1/10/2016,Standard,KB-16585,149.9
116561,9/11/2016,Standard,EB-14110,372.812
116596,10/27/2016,Standard,BW-11200,511.522
116603,7/17/2016,Standard,AT-10735,45.96
116722,11/11/2016,Standard,LP-17080,524.616
116736,1/17/2016,Standard,CC-12430,724.55
116764,8/27/2016,Standard,EM-13825,9.216
116799,3/3/2016,First,JG-15310,606.214
116911,9/15/2016,Standard,JD-16150,1148.806
116918,10/1/2016,Second,JK-15205,36.364
116974,10/9/2016,Standard,MP-17965,23.976
117121,12/17/2016,Standard,AB-10105,9892.74
117226,12/30/2016,First,KD-16495,6.924
117282,7/14/2016,Standard,DR-12880,14.16
117408,8/31/2016,Standard,TP-21130,23.968
117583,11/27/2016,First,CB-12025,345.47
117590,12/8/2016,First,GH-14485,1288.464
117604,9/4/2016,Standard,JP-15520,239.5
117625,5/10/2016,Standard,GM-14500,7.072
117660,12/30/2016,Standard,BM-11785,19.616
117681,4/9/2016,Standard,HF-14995,556.665
117849,4/15/2016,Second,JK-16120,143.7
117912,2/4/2016,Standard,TB-21520,14.368
117919,8/27/2016,Second,TB-21355,94.08
118052,5/6/2016,Standard,BE-11455,111.496
118073,8/12/2016,Standard,CS-12490,562.2925
118101,6/26/2016,Same Day,SN-20560,547.97
118129,12/19/2016,Second,CL-12565,303.92
118178,3/19/2016,Standard,CC-12610,31.086
118255,3/11/2016,First,ON-18715,63.44
118311,10/24/2016,Standard,ED-13885,450
118332,12/16/2016,Standard,PK-19075,563.92
118500,11/17/2016,First,HJ-14875,49.5
118514,2/3/2016,Standard,LC-17050,866.4
118570,11/13/2016,Standard,CC-12430,217.056
118626,8/15/2016,Standard,JC-15775,705.544
118689,10/2/2016,Standard,TC-20980,18336.74
118745,6/11/2016,Standard,SV-20365,902.712
118759,11/14/2016,First,MB-17305,448.446
118899,3/22/2016,Same Day,MC-17275,167.888
118913,6/25/2016,Standard,AS-10240,60.81
118934,8/9/2016,Standard,GH-14410,16.218
118969,10/2/2016,First,LP-17095,54.792
119018,11/4/2016,Standard,CW-11905,50.768
119025,2/22/2016,Standard,PV-18985,490.32
119074,3/27/2016,Standard,DS-13180,92.7
119123,3/13/2016,Standard,DB-13360,51.184
119165,10/31/2016,Standard,BD-11320,492.835
119186,5/26/2016,Same Day,MS-17710,477.142
119445,6/26/2016,Standard,GM-14500,14.9
119515,8/14/2016,First,TR-21325,15.552
119641,9/22/2016,Standard,CS-12250,18.96
119683,3/12/2016,Second,CK-12595,29.34
119823,6/4/2016,First,KD-16270,75.88
119865,6/21/2016,Standard,AS-10090,576.272
119935,11/10/2016,Standard,KM-16225,119.26
119963,11/18/2016,Standard,SN-20710,329.972
120005,3/3/2016,Same Day,TS-21160,60.63
120082,3/25/2016,Second,DK-12835,59.52
120180,7/14/2016,First,TP-21130,11.632
120250,9/19/2016,First,AP-10720,25.632
120257,9/22/2016,Standard,PW-19240,7.872
120355,9/18/2016,Standard,MM-17260,692.502
120369,10/28/2016,Same Day,VB-21745,756.8
120530,4/7/2016,Standard,Dl-13600,658.746
120558,6/7/2016,First,RD-19810,32.4
120796,4/3/2016,Standard,CS-11950,99.846
120803,3/9/2016,Standard,RB-19465,199.75
120824,6/12/2016,Second,AW-10930,546.616
120859,9/1/2016,First,CV-12805,21.88
120873,10/27/2016,Second,BW-11200,290.98
121020,10/24/2016,Standard,CG-12040,239.976
121034,8/8/2016,Second,JF-15565,65.12
121223,9/11/2016,Second,GD-14590,737.394
121356,11/20/2016,Standard,SJ-20500,128.4
121370,11/14/2016,Second,EB-14110,1628.61
121377,5/28/2016,Standard,TN-21040,286.4
121447,2/21/2016,First,EA-14035,135.8
121601,10/4/2016,Same Day,MO-17500,59.752
121671,7/17/2016,Standard,AA-10480,589.52
121748,10/24/2016,Second,VW-21775,459.98
121755,1/16/2016,Second,EH-13945,102.218
121958,11/13/2016,Standard,CS-12505,52.136
121993,6/10/2016,First,JB-16000,23.616
122017,12/29/2016,Standard,CD-11920,152.52
122063,12/3/2016,Standard,MM-17920,611.94
122133,5/16/2016,Standard,JR-15670,552.56
122322,7/15/2016,Standard,RH-19510,44.4
122392,7/22/2016,Standard,CJ-12010,15.808
122448,6/9/2016,Standard,DB-13210,122.352
122511,3/11/2016,Same Day,BT-11485,30.336
122518,3/4/2016,Second,RF-19345,10.08
122581,8/21/2016,Standard,JK-15370,573.174
122728,5/18/2016,Standard,EB-13930,122.22
122903,5/27/2016,Second,LA-16780,3963.57
123015,12/26/2016,Standard,AJ-10795,4.992
123050,4/4/2016,Second,BC-11125,203.63
123120,9/4/2016,Standard,CV-12295,147.26
123176,9/27/2016,Second,JG-15160,31.83
123274,2/19/2016,Standard,GT-14710,287.4
123337,9/16/2016,Standard,KD-16495,291.146
123358,4/10/2016,Standard,BT-11680,891.962
123414,8/21/2016,Standard,SU-20665,37.264
123512,6/17/2016,First,MV-18190,482.006
123526,12/24/2016,First,BV-11245,33.4
123533,11/24/2016,Standard,SC-20050,392.832
123540,4/2/2016,Second,DJ-13420,1454.9
123617,11/28/2016,Standard,AJ-10780,7.434
123666,3/26/2016,Standard,SP-20545,459.95
123722,9/25/2016,Standard,NH-18610,15.936
123806,11/24/2016,Second,LA-16780,207.76
123932,9/6/2016,Standard,YC-21895,371.504
123946,9/12/2016,Standard,AJ-10795,1159.06
124016,9/23/2016,Second,JS-15940,52.153
124051,12/29/2016,First,KA-16525,186.048
124100,3/31/2016,Standard,EH-13990,327.996
124149,4/23/2016,First,MJ-17740,242.56
124233,4/8/2016,Standard,CK-12595,24.7
124254,4/12/2016,Standard,TB-21175,191.808
124352,10/15/2016,Standard,CD-12790,1058.27
124485,11/24/2016,First,NC-18340,123.656
124506,11/11/2016,Standard,BB-11545,143.96
124527,11/16/2016,First,IM-15055,8.32
124562,12/8/2016,Standard,JP-16135,12.957
124583,9/1/2016,Second,LB-16795,12.78
124590,11/12/2016,Standard,SP-20920,3588.096
124667,11/11/2016,Standard,BD-11770,143.33
124681,7/18/2016,Second,SV-20935,15.576
124772,12/5/2016,First,JG-15160,191.82
124793,3/14/2016,First,MM-18280,196.784
124814,4/10/2016,Standard,FM-14215,36.16
125017,2/6/2016,Standard,KB-16240,132.224
125080,10/21/2016,Standard,VW-21775,661.176
125087,4/18/2016,Standard,TH-21115,2027.188
125094,11/5/2016,Standard,NP-18700,479.72
125164,11/10/2016,Standard,SH-19975,70.216
125206,1/3/2016,First,LR-16915,114.46
125220,10/14/2016,Standard,BE-11410,1649.75
125318,6/6/2016,Standard,RC-19825,328.224
125661,11/24/2016,First,CA-12055,180.712
125724,9/22/2016,Standard,SM-20950,68.432
125738,10/15/2016,Standard,PB-18805,219.12
125794,9/29/2016,Standard,ML-17410,36.24
125815,10/28/2016,Second,DL-13330,12.42
125843,8/13/2016,First,RF-19840,125.92
125850,1/22/2016,Standard,FP-14320,65.05
125920,5/21/2016,Standard,SH-19975,3.798
126004,12/4/2016,First,BM-11140,611.028
126102,9/10/2016,Second,DV-13465,276.784
126158,7/25/2016,Standard,SC-20095,686.244
126165,5/5/2016,Second,AH-10465,71.088
126270,4/23/2016,Standard,AF-10870,90.058
126284,9/20/2016,Standard,EN-13780,83.7
126529,1/11/2016,Second,DE-13255,94.452
126543,1/9/2016,Second,MF-17665,15.168
126613,7/10/2016,Standard,AA-10375,16.768
126627,10/10/2016,First,WB-21850,30.392
126732,9/2/2016,Standard,LR-16915,1804.248
126795,6/13/2016,Second,GT-14710,33.568
126809,4/9/2016,Standard,EB-13750,35.352
126858,11/19/2016,Standard,JM-15265,31.96
126935,5/19/2016,Standard,BT-11395,9.584
127138,3/12/2016,Second,DK-13225,1632.362
127194,12/10/2016,Standard,BW-11110,62.82
127208,6/12/2016,First,SC-20770,224.9
127236,3/29/2016,Standard,TB-21595,458.351
127243,11/28/2016,Standard,DS-13180,740.088
127250,11/3/2016,Standard,SF-20200,8.82
127369,6/6/2016,First,DB-13060,714.3
127642,5/21/2016,First,CP-12340,111.96
127649,10/7/2016,First,DL-13495,837.6
127670,3/20/2016,Standard,RD-19660,697.16
127698,12/1/2016,Same Day,MV-18190,863.928
127761,11/10/2016,Standard,SW-20275,885.57
127775,6/11/2016,Second,ES-14020,239.97
127985,4/1/2016,Second,DB-12910,7.04
128111,3/17/2016,Standard,CS-12355,39.68
128223,6/14/2016,Same Day,EB-13705,1293.488
128258,3/30/2016,First,CP-12085,11.34
128307,7/25/2016,Standard,BE-11335,20.936
128412,12/10/2016,Standard,AP-10915,422.662
128517,4/9/2016,Second,SW-20350,523.18
128531,11/24/2016,Second,NS-18505,527.224
128594,8/26/2016,First,DJ-13510,1603.136
128671,8/11/2016,Standard,MT-18070,151.82
128706,2/27/2016,Standard,DW-13540,16.192
128727,8/29/2016,Standard,MO-17800,22
128811,9/12/2016,Standard,SF-20200,42.244
128818,5/7/2016,Standard,CJ-12010,4835.976
128867,11/3/2016,Standard,CL-12565,103.2
128916,8/18/2016,Second,MA-17560,14.896
128923,12/9/2016,Standard,GB-14530,18.72
128972,11/13/2016,Standard,TS-21430,30.36
129126,12/14/2016,Standard,PK-19075,479.05
129196,11/1/2016,Standard,XP-21865,68.112
129238,1/31/2016,Standard,SC-20050,166.292
129280,5/3/2016,First,SM-20905,1043.041
129308,7/7/2016,Standard,CC-12100,85.209
129630,9/4/2016,Same Day,IM-15055,2824.23
129686,11/27/2016,Second,GG-14650,160.384
129693,11/26/2016,Standard,TC-20980,7.312
129714,9/1/2016,First,AB-10060,4438.686
129728,5/30/2016,Standard,JG-15310,167.84
129847,9/2/2016,First,TA-21385,84.272
129861,6/17/2016,Standard,DM-13345,376.866
129868,12/26/2016,Standard,MC-18130,1431.078
129903,12/1/2016,Second,GZ-14470,23.92
130001,4/23/2016,Standard,HK-14890,36.24
130029,7/3/2016,First,GT-14755,16.92
130050,7/16/2016,Second,MC-17425,9.552
130078,8/8/2016,Standard,CC-12145,10.56
130162,10/28/2016,Standard,JH-15910,395.436
130225,9/11/2016,Standard,RC-19960,99.568
130267,9/19/2016,Standard,SW-20245,159.88
130288,11/26/2016,Second,DK-13225,313.176
130393,12/1/2016,Second,JM-15865,345.324
130400,3/8/2016,Standard,SJ-20125,183.168
130407,9/2/2016,Standard,KD-16270,115.46
130442,12/16/2016,First,SF-20065,34.944
130477,4/8/2016,Standard,LC-17140,97.96
130484,8/22/2016,Standard,SG-20470,26.352
130638,5/16/2016,Second,SC-20095,310.56
130680,6/24/2016,Standard,BD-11320,38.24
130778,11/19/2016,Standard,ND-18370,53.49
130799,11/11/2016,Second,BK-11260,6.96
130820,11/15/2016,Same Day,ON-18715,630.024
130911,3/24/2016,Second,DC-12850,320.126
130946,4/8/2016,Standard,ZC-21910,1616.704
131065,11/14/2016,Second,AA-10375,513.52
131093,9/17/2016,Second,TS-21610,295.4
131205,9/4/2016,Standard,AA-10645,291.74
131289,12/8/2016,Standard,SP-20620,1475.584
131296,10/4/2016,Standard,MS-17830,239.372
131380,3/28/2016,Second,CC-12220,93.9
131499,9/8/2016,First,MG-17875,207.48
131576,11/22/2016,Standard,RD-19585,49.44
131639,12/17/2016,Standard,NS-18640,24.904
131737,3/17/2016,Same Day,GZ-14470,2073.35
131744,6/18/2016,Second,SC-20770,465.074
131835,7/17/2016,Standard,MC-17590,815.12
131968,11/11/2016,Standard,LB-16795,681.432
132017,9/26/2016,First,MH-17620,6.816
132066,10/16/2016,Standard,NB-18655,142.182
132094,8/26/2016,Standard,VG-21805,53.456
132143,9/3/2016,First,FM-14215,48.16
132304,6/14/2016,Standard,AR-10825,1115.17
132409,5/26/2016,Standard,TH-21235,36.352
132479,9/24/2016,First,MK-17905,442.372
132549,11/25/2016,Standard,JK-15370,73.36
132661,10/23/2016,Standard,SR-20740,379.4
132731,11/24/2016,Standard,GA-14515,657.552
132829,12/23/2016,Second,LA-16780,921.024
132899,4/7/2016,Standard,SF-20200,3.64
132990,8/1/2016,Second,KM-16660,19.312
132997,11/7/2016,First,LW-17215,1030.494
133123,9/6/2016,Standard,KB-16315,99.156
133144,5/16/2016,Second,DO-13435,17.34
133319,9/5/2016,Standard,MV-17485,192.16
133340,12/9/2016,Standard,LH-17155,132.809
133368,1/14/2016,Standard,AG-10675,405.344
133550,7/31/2016,Standard,KL-16645,1311.03
133613,6/17/2016,Standard,CP-12340,584.77
133669,10/21/2016,Standard,SV-20935,235.152
133697,10/20/2016,Second,CM-12445,132.95
133711,11/26/2016,First,MC-17425,3236.41
133725,5/23/2016,Standard,KL-16645,1979.928
133795,12/18/2016,Standard,JE-15475,885.03
133802,3/14/2016,Standard,SP-20650,41.904
133816,5/10/2016,Second,CS-12400,743.988
133872,6/14/2016,First,VM-21835,58.4
133935,9/18/2016,Standard,JW-15220,2056.006
134110,11/17/2016,First,BG-11035,82.408
134138,2/16/2016,Standard,JD-15790,227.96
134180,11/3/2016,Standard,JP-16135,542.155
134208,9/17/2016,Standard,CS-12505,396
134222,7/10/2016,Same Day,NZ-18565,44.856
134334,2/14/2016,First,DK-13090,573.741
134348,11/12/2016,Standard,MS-17710,42.622
134362,9/29/2016,First,LS-16945,15.936
134376,10/2/2016,Standard,TT-21265,61.44
134425,12/8/2016,Second,QJ-19255,114.95
134474,1/5/2016,Second,AJ-10795,255.904
134516,9/20/2016,Standard,FM-14215,115.48
134544,3/17/2016,Second,AC-10660,84.784
134691,11/14/2016,Standard,KC-16540,2.296
134775,10/28/2016,First,AS-10285,100.496
134789,4/8/2016,Standard,CK-12325,215.84
134803,5/28/2016,Standard,CL-12565,1157.68
134887,3/25/2016,Same Day,TB-21280,1287.45
134936,12/19/2016,Standard,ES-14080,471.624
135265,7/7/2016,Second,CC-12370,3136.868
135461,2/7/2016,Second,EB-13975,623.96
135594,6/30/2016,Second,AH-10120,50.12
135636,10/8/2016,Standard,DB-13615,387.72
135776,12/23/2016,Standard,EH-13765,1506.02
135965,9/22/2016,First,SZ-20035,128.34
136021,8/14/2016,Standard,JM-15580,121.092
136049,12/23/2016,Standard,NM-18520,5.553
136126,5/24/2016,Same Day,EH-14125,261.1
136133,8/18/2016,Second,HW-14935,355.32
136231,9/5/2016,Second,DM-13015,228.586
136287,6/13/2016,Standard,SS-20590,18.9
136301,3/13/2016,Second,EH-13765,4940.87
136322,10/21/2016,Standard,AP-10720,74.32
136329,7/9/2016,Standard,JD-15895,573.286
136371,3/19/2016,Second,SV-20935,35.3
136406,4/15/2016,Second,BD-11320,1121.568
136434,12/1/2016,Standard,RD-19480,17.31
136483,12/1/2016,Standard,AG-10390,4.704
136595,9/5/2016,First,EM-13825,21.204
136686,12/12/2016,Standard,RF-19840,440.16
136770,8/14/2016,Standard,SP-20650,787.044
136812,11/18/2016,Standard,AW-10930,1117.92
136924,7/14/2016,First,ES-14080,380.864
136994,5/27/2016,Standard,LS-17245,13.38
137043,12/23/2016,Second,LC-17140,859.14
137050,7/14/2016,Second,SW-20755,663.964
137127,6/16/2016,Standard,JJ-15445,9.45
137176,9/9/2016,Second,DB-12910,15.008
137204,4/28/2016,Standard,BO-11350,41.568
137239,8/22/2016,Standard,CR-12730,251.158
137330,12/9/2016,Standard,KB-16585,79.8
137337,3/8/2016,Standard,GB-14575,196.016
137393,5/6/2016,Standard,GM-14500,41.6
137652,8/28/2016,First,EB-13750,18.432
137673,9/5/2016,Standard,ML-17395,116
137729,5/5/2016,Standard,BF-11005,252.148
137736,11/10/2016,Standard,DC-13285,41.86
137743,7/30/2016,Standard,KH-16360,1045.872
137848,1/15/2016,Standard,WB-21850,126.176
137939,7/20/2016,Second,PJ-19015,89.95
138037,9/29/2016,Standard,AR-10540,27.24
138079,1/22/2016,Standard,AJ-10795,109.9
138233,11/9/2016,Standard,PF-19165,479.97
138282,5/19/2016,Standard,AH-10690,87.84
138478,10/21/2016,Second,DP-13390,4685.076
138520,4/8/2016,Standard,JL-15505,448.404
138583,5/24/2016,Standard,DP-13390,16.656
138597,12/18/2016,First,PN-18775,563.94
138667,12/27/2016,Second,MW-18220,40
138688,6/12/2016,Second,DV-13045,14.62
138695,5/28/2016,Standard,KC-16675,452.464
138933,4/24/2016,First,JL-15130,3.984
138968,3/15/2016,First,FC-14335,1356.576
139010,2/21/2016,Second,MC-17635,511.948
139157,10/1/2016,Standard,GM-14680,330.588
139234,5/6/2016,Standard,AF-10870,29.384
139269,5/25/2016,Standard,JB-16045,1311.97
139381,4/18/2016,Standard,RF-19840,233.48
139395,12/12/2016,Standard,MG-17650,732.17
139409,9/5/2016,First,FW-14395,43.6
139549,10/20/2016,Standard,MY-18295,387.136
139556,4/26/2016,Standard,DB-13360,434.646
139689,12/29/2016,Standard,MP-17965,40.896
139808,10/7/2016,Standard,MC-18100,93.36
139878,11/11/2016,Standard,LD-17005,257.98
139885,12/4/2016,Standard,EB-13840,212.88
139934,12/18/2016,First,AY-10555,66.976
139941,6/12/2016,Standard,CB-12415,145.5
139997,7/1/2016,First,EM-14140,1499.95
140018,11/21/2016,Standard,CK-12205,235.851
140046,7/28/2016,Standard,KM-16660,18.9
140081,6/20/2016,Standard,CG-12040,538.022
140130,10/31/2016,Standard,HW-14935,736.26
140207,11/5/2016,Standard,CS-12400,29.12
140249,9/27/2016,Standard,SW-20455,1001.584
140256,8/22/2016,Standard,PW-19030,5.76
140382,6/23/2016,Second,RD-19900,997.934
140417,9/25/2016,Standard,KE-16420,65.07
140438,12/24/2016,Second,PW-19030,197.97
140501,6/23/2016,Standard,IM-15070,616.16
140543,6/29/2016,Second,Co-12640,191.88
140564,12/5/2016,Second,TC-21475,33.92
140571,3/15/2016,Standard,SJ-20125,365.44
140613,7/22/2016,Standard,KN-16705,86.2
140634,10/3/2016,Second,HL-15040,15.648
140641,10/28/2016,Standard,EP-13915,38.19
140746,1/15/2016,Same Day,RC-19825,181.797
140774,9/5/2016,Standard,BE-11455,107.94
140928,9/18/2016,Standard,NB-18655,383.438
140935,11/10/2016,First,AB-10015,563.94
140977,6/16/2016,Second,JL-15175,91.475
141019,5/14/2016,Same Day,LH-17155,79.384
141082,12/9/2016,Standard,FM-14380,125.81
141180,5/15/2016,Second,DP-13000,7.764
141397,6/20/2016,First,RC-19825,409.76
141523,12/19/2016,Second,MH-17440,37.768
141551,9/24/2016,Standard,BP-11230,12.86
141586,10/17/2016,First,NK-18490,18.16
141887,1/11/2016,Standard,MP-17470,54.992
141957,7/21/2016,Same Day,JG-15310,195.92
142097,10/15/2016,Standard,QJ-19255,342.76
142335,12/15/2016,Standard,MP-17965,1949.31
142370,9/19/2016,Standard,TP-21130,254.99
142398,4/12/2016,Standard,BP-11290,651.496
142405,6/11/2016,Standard,SE-20110,458.574
142524,9/4/2016,Standard,MB-18085,296.51
142545,10/28/2016,Standard,JD-15895,1263.67
142594,12/1/2016,Second,EJ-14155,1517.049
142615,11/20/2016,Standard,BM-11575,27.88
142762,5/23/2016,Standard,LD-17005,37.05
142895,7/21/2016,Standard,BP-11290,370.184
142902,9/12/2016,Second,BP-11185,503.4
142958,12/13/2016,Standard,RW-19630,1120.368
143154,12/2/2016,Standard,AS-10225,165.6
143308,11/4/2016,Same Day,RC-19825,10.74
143406,9/26/2016,Standard,LR-17035,547.997
143441,11/5/2016,Same Day,EB-14170,11.84
143476,9/11/2016,First,LC-16930,33.216
143609,12/11/2016,First,DB-13270,403.92
143714,5/23/2016,Standard,CC-12370,8539.02
143749,12/5/2016,First,AG-10300,81.94
143805,12/1/2016,Second,JD-15895,2145.25
143910,8/12/2016,Standard,BC-11125,145.764
143924,7/28/2016,Standard,SC-20680,130.36
